order_number,customer_id,product_id,order_date,units,sale_price,currency,order_mode,updated_at
1717,2392,3,04/02/2025,3,46.01,EUR,NEW,2026-02-06 22:12:47
1718,2490,10,10/09/2025,10,50.78,EUR,NEW,2026-02-06 22:12:47
1719,1365,3,12/27/2025,5,87.03,INR,NEW,2026-02-06 22:12:47
1720,2623,3,10/31/2025,1,57.86,CAD,NEW,2026-02-06 22:12:47
1721,2392,7,10/21/2025,9,78.97,EUR,NEW,2026-02-06 22:12:47
1722,2713,10,04/21/2025,10,79.09,USD,NEW,2026-02-06 22:12:47
1723,2878,9,08/07/2025,9,90.82,USD,NEW,2026-02-06 22:12:47
1724,1565,2,01/20/2025,9,33.47,EUR,NEW,2026-02-06 22:12:47
1725,198,10,07/26/2025,10,28.52,USD,NEW,2026-02-06 22:12:47
1726,371,6,12/09/2025,4,64.68,CAD,NEW,2026-02-06 22:12:47
1727,2551,6,08/19/2025,3,43.42,EUR,NEW,2026-02-06 22:12:47
1728,323,9,07/07/2025,6,77.04,INR,NEW,2026-02-06 22:12:47
1729,220,9,07/27/2025,5,87.24,USD,NEW,2026-02-06 22:12:47
1730,1696,8,12/17/2025,2,84.21,USD,NEW,2026-02-06 22:12:47
1731,2686,6,09/22/2025,9,67.94,EUR,NEW,2026-02-06 22:12:47
1732,1099,2,10/04/2025,8,76.03,EUR,NEW,2026-02-06 22:12:47
1733,43,9,04/13/2025,6,24.94,CAD,NEW,2026-02-06 22:12:47
1734,54,7,11/27/2025,1,74.27,EUR,NEW,2026-02-06 22:12:47
1735,1148,3,02/08/2025,4,95.85,CAD,NEW,2026-02-06 22:12:47
1736,2504,8,08/30/2025,10,57.29,CAD,NEW,2026-02-06 22:12:47
1737,1050,7,02/13/2025,8,83.15,USD,NEW,2026-02-06 22:12:47
1738,2619,1,02/10/2025,2,27.90,USD,NEW,2026-02-06 22:12:47
1739,769,6,06/09/2025,7,64.21,EUR,NEW,2026-02-06 22:12:47
1740,2320,4,05/31/2025,2,48.00,USD,NEW,2026-02-06 22:12:47
1741,2239,4,04/07/2025,7,77.22,EUR,NEW,2026-02-06 22:12:47
1742,2243,2,08/28/2025,8,75.63,USD,NEW,2026-02-06 22:12:47
1743,1027,10,05/25/2025,2,52.94,INR,NEW,2026-02-06 22:12:47
1744,2501,7,07/08/2025,4,40.01,INR,NEW,2026-02-06 22:12:47
1745,1630,1,11/11/2025,6,26.04,CAD,NEW,2026-02-06 22:12:47
1746,2548,3,12/23/2025,9,71.41,EUR,NEW,2026-02-06 22:12:47
1747,1503,9,07/19/2025,3,86.09,CAD,NEW,2026-02-06 22:12:47
1748,222,10,03/22/2025,2,47.41,INR,NEW,2026-02-06 22:12:47
1749,1869,4,05/29/2025,6,72.74,EUR,NEW,2026-02-06 22:12:47
1750,1357,8,09/05/2025,8,69.88,CAD,NEW,2026-02-06 22:12:47
1751,1481,4,05/02/2025,2,23.06,INR,NEW,2026-02-06 22:12:47
1752,2759,7,06/15/2025,5,45.38,EUR,NEW,2026-02-06 22:12:47
1753,1465,9,02/09/2025,6,69.79,CAD,NEW,2026-02-06 22:12:47
1754,2311,4,09/04/2025,4,72.88,CAD,NEW,2026-02-06 22:12:47
1755,2371,1,02/28/2025,2,62.76,EUR,NEW,2026-02-06 22:12:47
1756,2764,2,11/01/2025,7,46.66,CAD,NEW,2026-02-06 22:12:47
1757,1795,1,07/10/2025,5,53.99,EUR,NEW,2026-02-06 22:12:47
1758,464,3,04/13/2025,8,72.84,EUR,NEW,2026-02-06 22:12:47
1759,754,2,01/24/2025,10,97.40,EUR,NEW,2026-02-06 22:12:47
1760,2200,1,01/22/2025,8,24.13,EUR,NEW,2026-02-06 22:12:47
1761,158,8,04/17/2025,5,96.64,EUR,NEW,2026-02-06 22:12:47
1762,396,3,07/09/2025,3,57.53,INR,NEW,2026-02-06 22:12:47
1763,1535,8,08/17/2025,4,37.31,CAD,NEW,2026-02-06 22:12:47
1764,1096,2,12/26/2025,9,50.07,CAD,NEW,2026-02-06 22:12:47
1765,2099,10,01/28/2025,9,89.63,INR,NEW,2026-02-06 22:12:47
1766,771,5,06/02/2025,7,50.21,CAD,NEW,2026-02-06 22:12:47
1767,839,5,12/07/2025,8,71.42,USD,NEW,2026-02-06 22:12:47
1768,2688,3,03/16/2025,8,90.02,USD,NEW,2026-02-06 22:12:47
1769,1662,9,09/01/2025,4,38.92,EUR,NEW,2026-02-06 22:12:47
1770,1961,3,11/12/2025,8,63.64,EUR,NEW,2026-02-06 22:12:47
1771,1592,4,09/13/2025,2,69.76,INR,NEW,2026-02-06 22:12:47
1772,1567,2,04/30/2025,6,56.80,USD,NEW,2026-02-06 22:12:47
1773,911,6,11/30/2025,7,12.59,USD,NEW,2026-02-06 22:12:47
1774,1854,9,02/22/2025,2,0.31,USD,NEW,2026-02-06 22:12:47
1775,2853,9,11/28/2025,4,65.10,USD,NEW,2026-02-06 22:12:47
1776,704,8,10/15/2025,4,35.09,INR,NEW,2026-02-06 22:12:47
1777,2209,4,06/17/2025,10,8.08,EUR,NEW,2026-02-06 22:12:47
1778,1023,8,01/02/2026,7,0.35,USD,NEW,2026-02-06 22:12:47
1779,1167,8,09/01/2025,9,18.42,USD,NEW,2026-02-06 22:12:47
1780,2288,5,07/09/2025,9,83.48,CAD,NEW,2026-02-06 22:12:47
1781,2131,8,10/11/2025,7,96.42,USD,NEW,2026-02-06 22:12:47
1782,2993,5,02/04/2025,1,10.60,USD,NEW,2026-02-06 22:12:47
1783,1654,5,02/02/2025,4,33.81,CAD,NEW,2026-02-06 22:12:47
1784,751,4,08/29/2025,3,66.11,INR,NEW,2026-02-06 22:12:47
1785,1074,2,10/23/2025,7,26.19,INR,NEW,2026-02-06 22:12:47
1786,486,2,09/24/2025,4,41.84,CAD,NEW,2026-02-06 22:12:47
1787,2854,8,01/11/2025,3,12.04,CAD,NEW,2026-02-06 22:12:47
1788,544,4,01/11/2026,10,74.14,CAD,NEW,2026-02-06 22:12:47
1789,2068,1,05/15/2025,8,59.17,USD,NEW,2026-02-06 22:12:47
1790,1428,5,03/10/2025,6,9.94,INR,NEW,2026-02-06 22:12:47
1791,2553,4,08/17/2025,1,13.71,EUR,NEW,2026-02-06 22:12:47
1792,96,8,01/02/2026,1,92.22,USD,NEW,2026-02-06 22:12:47
1793,1850,8,04/09/2025,8,47.64,CAD,NEW,2026-02-06 22:12:47
1794,2005,3,11/27/2025,1,92.20,INR,NEW,2026-02-06 22:12:47
1795,1773,4,04/23/2025,10,41.27,INR,NEW,2026-02-06 22:12:47
1796,1924,3,01/05/2026,5,36.07,CAD,NEW,2026-02-06 22:12:47
1797,2904,8,08/23/2025,2,81.05,INR,NEW,2026-02-06 22:12:47
1798,1055,4,04/17/2025,9,54.41,INR,NEW,2026-02-06 22:12:47
1799,905,5,06/16/2025,3,47.72,EUR,NEW,2026-02-06 22:12:47
1800,2808,7,09/04/2025,9,66.04,USD,NEW,2026-02-06 22:12:47
1801,1379,10,04/02/2025,3,9.99,EUR,NEW,2026-02-06 22:12:47
1802,1888,9,05/02/2025,6,91.60,USD,NEW,2026-02-06 22:12:47
1803,895,7,10/20/2025,1,80.22,CAD,NEW,2026-02-06 22:12:47
1804,2632,4,04/23/2025,7,12.20,USD,NEW,2026-02-06 22:12:47
1805,1470,1,01/04/2025,9,16.06,USD,NEW,2026-02-06 22:12:47
1806,1858,7,04/19/2025,4,78.84,INR,NEW,2026-02-06 22:12:47
1807,1388,1,05/03/2025,9,4.56,USD,NEW,2026-02-06 22:12:47
1808,1690,10,04/21/2025,10,21.28,INR,NEW,2026-02-06 22:12:47
1809,1482,9,09/06/2025,8,26.89,CAD,NEW,2026-02-06 22:12:47
1810,1101,9,05/16/2025,9,41.88,EUR,NEW,2026-02-06 22:12:47
1811,2536,3,01/05/2026,10,54.10,USD,NEW,2026-02-06 22:12:47
1812,1001,8,11/24/2025,10,79.09,EUR,NEW,2026-02-06 22:12:47
1813,31,5,02/06/2025,2,16.48,USD,NEW,2026-02-06 22:12:47
1814,2201,10,01/03/2025,5,74.91,USD,NEW,2026-02-06 22:12:47
1815,45,9,04/20/2025,1,32.60,CAD,NEW,2026-02-06 22:12:47
1816,1316,3,01/06/2025,5,42.27,CAD,NEW,2026-02-06 22:12:47
1817,1181,2,08/30/2025,3,92.25,USD,NEW,2026-02-06 22:12:47
1818,622,4,08/01/2025,4,11.01,USD,NEW,2026-02-06 22:12:47
1819,2734,1,01/15/2025,10,63.01,USD,NEW,2026-02-06 22:12:47
1820,648,5,01/15/2025,8,33.65,INR,NEW,2026-02-06 22:12:47
1821,294,10,10/22/2025,10,36.49,INR,NEW,2026-02-06 22:12:47
1822,593,3,09/26/2025,4,60.29,USD,NEW,2026-02-06 22:12:47
1823,1999,7,09/08/2025,9,92.78,EUR,NEW,2026-02-06 22:12:47
1824,1305,4,04/18/2025,6,28.14,CAD,NEW,2026-02-06 22:12:47
1825,2814,9,06/25/2025,3,11.49,USD,NEW,2026-02-06 22:12:47
1826,1681,10,12/04/2025,1,35.16,CAD,NEW,2026-02-06 22:12:47
1827,2749,4,09/13/2025,7,0.94,INR,NEW,2026-02-06 22:12:47
1828,2844,10,07/25/2025,7,28.84,INR,NEW,2026-02-06 22:12:47
1829,494,7,08/10/2025,2,31.83,CAD,NEW,2026-02-06 22:12:47
1830,2115,5,05/15/2025,1,26.59,USD,NEW,2026-02-06 22:12:47
1831,1289,5,02/21/2025,6,20.47,INR,NEW,2026-02-06 22:12:47
1832,1454,5,06/08/2025,4,72.66,EUR,NEW,2026-02-06 22:12:47
1833,2739,10,07/07/2025,2,28.44,CAD,NEW,2026-02-06 22:12:47
1834,115,7,11/10/2025,8,97.09,USD,NEW,2026-02-06 22:12:47
1835,2259,1,08/08/2025,2,34.29,INR,NEW,2026-02-06 22:12:47
1836,1971,1,01/03/2025,1,6.33,CAD,NEW,2026-02-06 22:12:47
1837,116,9,08/13/2025,6,47.17,INR,NEW,2026-02-06 22:12:47
1838,2405,1,10/21/2025,6,6.18,CAD,NEW,2026-02-06 22:12:47
1839,536,5,08/09/2025,4,73.12,CAD,NEW,2026-02-06 22:12:47
1840,16,9,10/28/2025,3,19.06,EUR,NEW,2026-02-06 22:12:47
1841,580,9,04/20/2025,5,77.50,CAD,NEW,2026-02-06 22:12:47
1842,1506,1,04/23/2025,4,56.96,EUR,NEW,2026-02-06 22:12:47
1843,944,10,09/07/2025,4,76.87,USD,NEW,2026-02-06 22:12:47
1844,97,2,08/05/2025,5,74.87,EUR,NEW,2026-02-06 22:12:47
1845,1943,1,04/17/2025,3,61.46,INR,NEW,2026-02-06 22:12:47
1846,1995,8,11/04/2025,3,66.38,INR,NEW,2026-02-06 22:12:47
1847,2134,10,12/05/2025,4,13.94,USD,NEW,2026-02-06 22:12:47
1848,2509,6,03/04/2025,5,74.97,INR,NEW,2026-02-06 22:12:47
1849,2654,10,01/08/2026,2,45.99,INR,NEW,2026-02-06 22:12:47
1850,286,6,08/31/2025,7,36.97,EUR,NEW,2026-02-06 22:12:47
1851,2922,6,11/30/2025,8,36.73,USD,NEW,2026-02-06 22:12:47
1852,2358,9,07/11/2025,6,10.59,INR,NEW,2026-02-06 22:12:47
1853,2255,7,08/29/2025,3,55.12,CAD,NEW,2026-02-06 22:12:47
1854,2564,8,10/09/2025,9,44.62,CAD,NEW,2026-02-06 22:12:47
1855,197,7,12/16/2025,1,42.45,USD,NEW,2026-02-06 22:12:47
1856,1218,6,11/02/2025,9,89.20,CAD,NEW,2026-02-06 22:12:47
1857,469,9,10/02/2025,1,66.11,USD,NEW,2026-02-06 22:12:47
1858,787,4,01/05/2026,4,35.74,EUR,NEW,2026-02-06 22:12:47
1859,1421,4,01/02/2025,9,47.61,CAD,NEW,2026-02-06 22:12:47
1860,2055,2,12/31/2025,3,49.76,EUR,NEW,2026-02-06 22:12:47
1861,80,5,01/25/2025,6,45.18,USD,NEW,2026-02-06 22:12:47
1862,2545,4,03/29/2025,9,30.50,EUR,NEW,2026-02-06 22:12:47
1863,2186,2,09/14/2025,4,66.25,EUR,NEW,2026-02-06 22:12:47
1864,1597,4,01/23/2025,4,2.33,EUR,NEW,2026-02-06 22:12:47
1865,2847,1,06/19/2025,9,44.70,EUR,NEW,2026-02-06 22:12:47
1866,659,3,08/15/2025,9,54.03,INR,NEW,2026-02-06 22:12:47
1867,2853,1,07/15/2025,7,20.16,INR,NEW,2026-02-06 22:12:47
1868,1977,6,06/16/2025,6,65.37,INR,NEW,2026-02-06 22:12:47
1869,307,2,09/29/2025,3,60.48,USD,NEW,2026-02-06 22:12:47
1870,711,1,03/23/2025,1,20.52,USD,NEW,2026-02-06 22:12:47
1871,1769,10,09/03/2025,7,52.54,USD,NEW,2026-02-06 22:12:47
1872,64,2,03/27/2025,3,69.06,CAD,NEW,2026-02-06 22:12:47
1873,1682,7,05/16/2025,7,59.10,CAD,NEW,2026-02-06 22:12:47
1874,1539,4,06/23/2025,4,49.16,EUR,NEW,2026-02-06 22:12:47
1875,1102,2,11/11/2025,5,41.45,EUR,NEW,2026-02-06 22:12:47
1876,2824,3,12/06/2025,2,66.14,INR,NEW,2026-02-06 22:12:47
1877,2081,7,10/13/2025,8,48.54,USD,NEW,2026-02-06 22:12:47
1878,2562,5,12/05/2025,9,36.64,CAD,NEW,2026-02-06 22:12:47
1879,1239,4,04/02/2025,3,62.75,EUR,NEW,2026-02-06 22:12:47
1880,1002,3,09/21/2025,6,40.94,EUR,NEW,2026-02-06 22:12:47
1881,1858,10,05/26/2025,5,69.94,EUR,NEW,2026-02-06 22:12:47
1882,2397,4,03/30/2025,4,97.87,EUR,NEW,2026-02-06 22:12:47
1883,35,3,05/26/2025,8,42.72,CAD,NEW,2026-02-06 22:12:47
1884,1159,3,07/19/2025,6,35.94,EUR,NEW,2026-02-06 22:12:47
1885,2038,10,09/01/2025,2,57.50,USD,NEW,2026-02-06 22:12:47
1886,2456,5,08/20/2025,10,64.54,INR,NEW,2026-02-06 22:12:47
1887,1178,8,11/17/2025,1,32.37,INR,NEW,2026-02-06 22:12:47
1888,199,1,03/29/2025,8,72.64,USD,NEW,2026-02-06 22:12:47
1889,1231,3,08/18/2025,7,37.64,USD,NEW,2026-02-06 22:12:47
1890,690,7,05/09/2025,9,20.91,INR,NEW,2026-02-06 22:12:47
1891,2135,8,06/02/2025,9,85.41,EUR,NEW,2026-02-06 22:12:47
1892,2135,10,04/23/2025,5,0.37,EUR,NEW,2026-02-06 22:12:47
1893,2208,1,08/02/2025,8,64.10,CAD,NEW,2026-02-06 22:12:47
1894,1255,2,10/27/2025,6,3.70,USD,NEW,2026-02-06 22:12:47
1895,2584,8,02/08/2025,4,92.24,EUR,NEW,2026-02-06 22:12:47
1896,2107,5,02/05/2025,4,81.70,USD,NEW,2026-02-06 22:12:47
1897,1288,1,06/26/2025,4,93.37,CAD,NEW,2026-02-06 22:12:47
1898,2094,8,11/09/2025,8,63.03,INR,NEW,2026-02-06 22:12:47
1899,2444,5,09/30/2025,7,4.98,USD,NEW,2026-02-06 22:12:47
1900,1256,3,04/17/2025,7,45.78,INR,NEW,2026-02-06 22:12:47
1901,2134,10,11/22/2025,7,57.17,EUR,NEW,2026-02-06 22:12:47
1902,2337,7,06/21/2025,9,33.35,CAD,NEW,2026-02-06 22:12:47
1903,1772,1,02/02/2025,7,0.12,INR,NEW,2026-02-06 22:12:47
1904,400,10,10/07/2025,3,94.61,INR,NEW,2026-02-06 22:12:47
1905,676,6,04/26/2025,7,30.63,CAD,NEW,2026-02-06 22:12:47
1906,1921,2,02/14/2025,6,98.44,CAD,NEW,2026-02-06 22:12:47
1907,1569,2,08/01/2025,7,90.70,EUR,NEW,2026-02-06 22:12:47
1908,343,4,07/30/2025,10,54.06,CAD,NEW,2026-02-06 22:12:47
1909,2584,5,10/27/2025,6,32.23,CAD,NEW,2026-02-06 22:12:47
1910,1323,10,08/06/2025,10,80.12,EUR,NEW,2026-02-06 22:12:47
1911,2181,5,10/08/2025,7,79.64,EUR,NEW,2026-02-06 22:12:47
1912,2455,2,05/30/2025,9,94.37,EUR,NEW,2026-02-06 22:12:47
1913,534,1,09/08/2025,9,98.02,CAD,NEW,2026-02-06 22:12:47
1914,236,1,10/25/2025,10,95.93,INR,NEW,2026-02-06 22:12:47
1915,2782,9,11/25/2025,5,53.96,USD,NEW,2026-02-06 22:12:47
1916,2177,7,02/17/2025,9,32.63,EUR,NEW,2026-02-06 22:12:47
1917,2503,3,03/11/2025,10,51.42,INR,NEW,2026-02-06 22:12:47
1918,2267,1,07/24/2025,7,67.68,INR,NEW,2026-02-06 22:12:47
1919,549,6,06/29/2025,2,78.54,CAD,NEW,2026-02-06 22:12:47
1920,2457,2,07/29/2025,5,80.22,USD,NEW,2026-02-06 22:12:47
1921,2309,8,06/29/2025,6,35.78,CAD,NEW,2026-02-06 22:12:47
1922,1465,4,02/17/2025,7,74.11,CAD,NEW,2026-02-06 22:12:47
1923,895,1,02/02/2025,6,54.72,USD,NEW,2026-02-06 22:12:47
1924,1428,10,06/09/2025,4,15.77,USD,NEW,2026-02-06 22:12:47
1925,423,7,06/23/2025,9,51.20,USD,NEW,2026-02-06 22:12:47
1926,1181,2,12/28/2025,4,54.72,INR,NEW,2026-02-06 22:12:47
1927,1668,8,01/12/2025,7,11.06,USD,NEW,2026-02-06 22:12:47
1928,2207,3,12/24/2025,9,20.56,CAD,NEW,2026-02-06 22:12:47
1929,866,5,11/18/2025,6,38.31,INR,NEW,2026-02-06 22:12:47
1930,1953,3,01/28/2025,3,24.85,CAD,NEW,2026-02-06 22:12:47
1931,2344,10,07/09/2025,5,96.29,INR,NEW,2026-02-06 22:12:47
1932,1269,4,11/27/2025,5,3.37,INR,NEW,2026-02-06 22:12:47
1933,1333,6,08/08/2025,7,34.20,USD,NEW,2026-02-06 22:12:47
1934,2020,7,11/04/2025,8,55.98,CAD,NEW,2026-02-06 22:12:47
1935,1199,6,10/06/2025,8,34.81,EUR,NEW,2026-02-06 22:12:47
1936,517,9,12/06/2025,3,96.91,USD,NEW,2026-02-06 22:12:47
1937,2726,7,01/01/2025,9,40.16,INR,NEW,2026-02-06 22:12:47
1938,854,8,09/01/2025,10,2.98,INR,NEW,2026-02-06 22:12:47
1939,2651,8,06/13/2025,10,10.32,INR,NEW,2026-02-06 22:12:47
1940,2894,4,07/26/2025,9,7.49,EUR,NEW,2026-02-06 22:12:47
1941,2282,8,10/29/2025,7,75.94,USD,NEW,2026-02-06 22:12:47
1942,2106,3,12/02/2025,1,87.92,USD,NEW,2026-02-06 22:12:47
1943,2012,10,10/11/2025,3,74.56,INR,NEW,2026-02-06 22:12:47
1944,1358,8,06/29/2025,5,25.08,INR,NEW,2026-02-06 22:12:47
1945,1865,1,07/06/2025,1,39.80,USD,NEW,2026-02-06 22:12:47
1946,304,4,10/01/2025,3,29.67,INR,NEW,2026-02-06 22:12:47
1947,948,9,01/14/2025,6,57.73,EUR,NEW,2026-02-06 22:12:47
1948,2488,10,06/04/2025,1,90.59,CAD,NEW,2026-02-06 22:12:47
1949,1066,9,07/02/2025,5,48.50,INR,NEW,2026-02-06 22:12:47
1950,2439,6,07/16/2025,7,94.96,EUR,NEW,2026-02-06 22:12:47
1951,170,1,04/01/2025,8,48.89,USD,NEW,2026-02-06 22:12:47
1952,1271,1,08/01/2025,4,10.89,USD,NEW,2026-02-06 22:12:47
1953,2439,10,07/02/2025,3,96.56,INR,NEW,2026-02-06 22:12:47
1954,2187,8,09/16/2025,8,76.61,CAD,NEW,2026-02-06 22:12:47
1955,673,10,02/04/2025,1,34.90,INR,NEW,2026-02-06 22:12:47
1956,1091,8,03/26/2025,3,86.88,USD,NEW,2026-02-06 22:12:47
1957,2474,6,08/13/2025,1,75.45,EUR,NEW,2026-02-06 22:12:47
1958,1283,10,03/20/2025,10,98.24,USD,NEW,2026-02-06 22:12:47
1959,1345,10,10/31/2025,1,90.46,USD,NEW,2026-02-06 22:12:47
1960,1693,10,01/09/2026,10,35.91,USD,NEW,2026-02-06 22:12:47
1961,173,7,08/30/2025,3,28.43,USD,NEW,2026-02-06 22:12:47
1962,2561,4,04/26/2025,6,15.59,INR,NEW,2026-02-06 22:12:47
1963,1197,7,04/02/2025,1,68.98,EUR,NEW,2026-02-06 22:12:47
1964,2685,6,05/02/2025,1,70.88,EUR,NEW,2026-02-06 22:12:47
1965,2706,2,01/07/2025,3,11.86,CAD,NEW,2026-02-06 22:12:47
1966,716,10,02/21/2025,2,69.41,INR,NEW,2026-02-06 22:12:47
1967,101,8,04/07/2025,10,89.50,INR,NEW,2026-02-06 22:12:47
1968,809,8,09/27/2025,5,69.61,CAD,NEW,2026-02-06 22:12:47
1969,127,6,01/07/2026,9,97.11,CAD,NEW,2026-02-06 22:12:47
1970,1136,8,09/20/2025,4,44.35,USD,NEW,2026-02-06 22:12:47
1971,945,2,02/06/2025,2,66.41,USD,NEW,2026-02-06 22:12:47
1972,1418,8,11/14/2025,3,54.54,EUR,NEW,2026-02-06 22:12:47
1973,1064,8,02/05/2025,8,40.86,CAD,NEW,2026-02-06 22:12:47
1974,2395,7,08/10/2025,9,16.29,EUR,NEW,2026-02-06 22:12:47
1975,2105,8,11/25/2025,5,23.62,USD,NEW,2026-02-06 22:12:47
1976,2838,10,03/07/2025,5,10.99,INR,NEW,2026-02-06 22:12:47
1977,2301,4,06/24/2025,1,69.76,EUR,NEW,2026-02-06 22:12:47
1978,1122,6,04/13/2025,4,30.58,CAD,NEW,2026-02-06 22:12:47
1979,931,8,11/24/2025,5,98.23,CAD,NEW,2026-02-06 22:12:47
1980,287,4,10/26/2025,6,19.88,EUR,NEW,2026-02-06 22:12:47
1981,542,4,03/06/2025,3,48.15,CAD,NEW,2026-02-06 22:12:47
1982,2208,1,11/26/2025,6,22.11,EUR,NEW,2026-02-06 22:12:47
1983,1604,1,01/27/2025,4,91.53,CAD,NEW,2026-02-06 22:12:47
1984,1763,2,03/13/2025,3,96.71,EUR,NEW,2026-02-06 22:12:47
1985,358,3,12/14/2025,7,60.51,USD,NEW,2026-02-06 22:12:47
1986,1017,7,10/17/2025,1,9.05,CAD,NEW,2026-02-06 22:12:47
1987,2091,1,07/03/2025,6,96.38,EUR,NEW,2026-02-06 22:12:47
1988,1627,3,06/30/2025,9,40.47,USD,NEW,2026-02-06 22:12:47
1989,2551,7,06/13/2025,9,42.68,CAD,NEW,2026-02-06 22:12:47
1990,2222,2,07/31/2025,7,27.19,CAD,NEW,2026-02-06 22:12:47
1991,2345,6,10/05/2025,4,81.91,EUR,NEW,2026-02-06 22:12:47
1992,770,1,09/17/2025,6,37.37,CAD,NEW,2026-02-06 22:12:47
1993,1021,4,03/11/2025,2,57.35,USD,NEW,2026-02-06 22:12:47
1994,5,6,12/02/2025,6,44.04,USD,NEW,2026-02-06 22:12:47
1995,1811,9,11/22/2025,3,45.15,EUR,NEW,2026-02-06 22:12:47
1996,83,5,07/09/2025,1,96.91,USD,NEW,2026-02-06 22:12:47
1997,467,9,07/24/2025,8,11.65,INR,NEW,2026-02-06 22:12:47
1998,365,9,12/31/2025,2,92.17,EUR,NEW,2026-02-06 22:12:47
1999,749,2,06/14/2025,2,88.17,INR,NEW,2026-02-06 22:12:47
2000,2700,4,10/17/2025,8,82.06,EUR,NEW,2026-02-06 22:12:47
2001,2364,2,01/05/2026,17,95.69,EUR,NEW,2026-02-06 22:12:47
2002,1712,8,10/22/2025,20,85.23,INR,NEW,2026-02-06 22:12:47
2003,542,4,06/18/2025,9,71.19,CAD,NEW,2026-02-06 22:12:47
2004,451,4,03/05/2025,3,19.49,INR,NEW,2026-02-06 22:12:47
2005,2222,4,08/12/2025,1,2.47,CAD,NEW,2026-02-06 22:12:47
2006,1653,4,12/31/2025,2,95.54,EUR,NEW,2026-02-06 22:12:47
2007,2308,4,02/04/2025,2,97.17,EUR,NEW,2026-02-06 22:12:47
2008,2139,1,01/12/2025,7,7.84,INR,NEW,2026-02-06 22:12:47
2009,2624,3,05/13/2025,6,87.24,INR,NEW,2026-02-06 22:12:47
2010,177,2,01/07/2025,4,8.66,USD,NEW,2026-02-06 22:12:47
2011,2536,9,07/11/2025,4,9.69,EUR,NEW,2026-02-06 22:12:47
2012,996,3,05/07/2025,8,61.35,CAD,NEW,2026-02-06 22:12:47
2013,1692,9,06/23/2025,3,95.43,CAD,NEW,2026-02-06 22:12:47
2014,314,5,01/08/2025,2,53.39,USD,NEW,2026-02-06 22:12:47
2015,2666,8,06/11/2025,1,91.01,USD,NEW,2026-02-06 22:12:47
2025,1820,5,06/06/2025,5,23.46,CAD,NEW,2026-02-06 22:12:47
2017,2457,8,01/20/2025,4,52.15,INR,NEW,2026-02-06 22:12:47
2018,2410,7,04/08/2025,6,93.72,EUR,NEW,2026-02-06 22:12:47
2019,1406,5,05/23/2025,9,72.84,USD,NEW,2026-02-06 22:12:47
2020,1907,3,03/21/2025,1,92.18,INR,NEW,2026-02-06 22:12:47
2026,1570,2,01/19/2025,10,31.33,CAD,NEW,2026-02-06 22:12:47
2022,1172,3,03/18/2025,7,9.07,EUR,NEW,2026-02-06 22:12:47
2023,2609,6,07/23/2025,8,89.27,USD,NEW,2026-02-06 22:12:47
2024,2196,9,01/04/2025,3,13.92,INR,NEW,2026-02-06 22:12:47
2025,1516,1,05/03/2025,9,37.35,USD,NEW,2026-02-06 22:12:47
2026,1412,8,11/26/2025,8,17.49,CAD,NEW,2026-02-06 22:12:47
2027,82,4,01/06/2026,9,92.15,USD,NEW,2026-02-06 22:12:47
2028,1291,10,12/21/2025,5,31.12,INR,NEW,2026-02-06 22:12:47
2029,1713,6,10/10/2025,8,8.85,CAD,NEW,2026-02-06 22:12:47
2030,1980,1,10/17/2025,10,59.53,CAD,NEW,2026-02-06 22:12:47
2031,2714,2,08/24/2025,9,7.39,USD,NEW,2026-02-06 22:12:47
2032,912,3,07/16/2025,2,23.66,INR,NEW,2026-02-06 22:12:47
2033,2452,7,04/11/2025,1,41.58,CAD,NEW,2026-02-06 22:12:47
2034,443,9,03/15/2025,4,14.50,EUR,NEW,2026-02-06 22:12:47
2035,2369,6,01/11/2026,7,1.48,INR,NEW,2026-02-06 22:12:47
2036,2872,9,01/08/2025,10,20.27,CAD,NEW,2026-02-06 22:12:47
2037,2,4,03/15/2025,5,95.66,EUR,NEW,2026-02-06 22:12:47
2038,2248,4,11/22/2025,5,32.66,USD,NEW,2026-02-06 22:12:47
2039,1284,1,08/14/2025,4,98.93,EUR,NEW,2026-02-06 22:12:47
2040,1526,5,06/18/2025,7,57.51,INR,NEW,2026-02-06 22:12:47
2041,436,9,07/29/2025,3,58.25,USD,NEW,2026-02-06 22:12:47
2042,2526,1,02/23/2025,8,7.61,USD,NEW,2026-02-06 22:12:47
2043,651,1,03/29/2025,9,79.04,USD,NEW,2026-02-06 22:12:47
2044,1591,9,10/03/2025,8,30.78,INR,NEW,2026-02-06 22:12:47
2045,1005,6,03/02/2025,5,41.31,INR,NEW,2026-02-06 22:12:47
2046,291,8,11/09/2025,1,19.30,INR,NEW,2026-02-06 22:12:47
2047,1215,1,06/13/2025,9,26.38,USD,NEW,2026-02-06 22:12:47
2048,2100,8,10/27/2025,7,79.68,EUR,NEW,2026-02-06 22:12:47
2049,1227,9,01/14/2025,9,39.77,USD,NEW,2026-02-06 22:12:47
2050,1800,9,06/09/2025,2,79.32,USD,NEW,2026-02-06 22:12:47
2051,1054,4,11/28/2025,6,42.12,CAD,NEW,2026-02-06 22:12:47
2052,2751,1,08/31/2025,1,26.98,CAD,NEW,2026-02-06 22:12:47
2053,916,2,02/28/2025,3,66.91,CAD,NEW,2026-02-06 22:12:47
2054,2336,1,09/20/2025,8,43.58,USD,NEW,2026-02-06 22:12:47
